code2	country	date	type	count	lockdown	population
NO	Norway	2022-04-06	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-07	Confirmed	1413957	2020-03-12	5384576
NO	Norway	2022-04-07	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-08	Confirmed	1414993	2020-03-12	5384576
NO	Norway	2022-04-08	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-09	Confirmed	1415609	2020-03-12	5384576
NO	Norway	2022-04-09	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-10	Confirmed	1415928	2020-03-12	5384576
NO	Norway	2022-04-10	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-11	Confirmed	1416712	2020-03-12	5384576
NO	Norway	2022-04-11	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-12	Confirmed	1417631	2020-03-12	5384576
NO	Norway	2022-04-12	Deaths	2667	2020-03-12	5384576
NO	Norway	2022-04-13	Confirmed	1418431	2020-03-12	5384576
NO	Norway	2022-04-13	Deaths	2783	2020-03-12	5384576
NO	Norway	2022-04-14	Confirmed	1418814	2020-03-12	5384576
NO	Norway	2022-04-14	Deaths	2783	2020-03-12	5384576
NO	Norway	2022-04-15	Confirmed	1419096	2020-03-12	5384576
NO	Norway	2022-04-15	Deaths	2783	2020-03-12	5384576
NO	Norway	2022-04-16	Confirmed	1419507	2020-03-12	5384576
NO	Norway	2022-04-16	Deaths	2783	2020-03-12	5384576
SE	Sweden	2020-01-22	Confirmed	0	NA	10377781
SE	Sweden	2020-01-22	Deaths	0	NA	10377781
SE	Sweden	2020-01-23	Confirmed	0	NA	10377781
SE	Sweden	2020-01-23	Deaths	0	NA	10377781
SE	Sweden	2020-01-24	Confirmed	0	NA	10377781
SE	Sweden	2020-01-24	Deaths	0	NA	10377781
SE	Sweden	2020-01-25	Confirmed	0	NA	10377781
SE	Sweden	2020-01-25	Deaths	0	NA	10377781
SE	Sweden	2020-01-26	Confirmed	0	NA	10377781
SE	Sweden	2020-01-26	Deaths	0	NA	10377781
SE	Sweden	2020-01-27	Confirmed	0	NA	10377781
SE	Sweden	2020-01-27	Deaths	0	NA	10377781
SE	Sweden	2020-01-28	Confirmed	0	NA	10377781
SE	Sweden	2020-01-28	Deaths	0	NA	10377781
SE	Sweden	2020-01-29	Confirmed	0	NA	10377781
SE	Sweden	2020-01-29	Deaths	0	NA	10377781
SE	Sweden	2020-01-30	Confirmed	0	NA	10377781
SE	Sweden	2020-01-30	Deaths	0	NA	10377781
SE	Sweden	2020-01-31	Confirmed	0	NA	10377781
SE	Sweden	2020-01-31	Deaths	0	NA	10377781
SE	Sweden	2020-02-01	Confirmed	1	NA	10377781
SE	Sweden	2020-02-01	Deaths	0	NA	10377781
SE	Sweden	2020-02-02	Confirmed	1	NA	10377781
SE	Sweden	2020-02-02	Deaths	0	NA	10377781
SE	Sweden	2020-02-03	Confirmed	1	NA	10377781
SE	Sweden	2020-02-03	Deaths	0	NA	10377781
SE	Sweden	2020-02-04	Confirmed	1	NA	10377781
SE	Sweden	2020-02-04	Deaths	0	NA	10377781
SE	Sweden	2020-02-05	Confirmed	1	NA	10377781
SE	Sweden	2020-02-05	Deaths	0	NA	10377781
SE	Sweden	2020-02-06	Confirmed	1	NA	10377781
SE	Sweden	2020-02-06	Deaths	0	NA	10377781
SE	Sweden	2020-02-07	Confirmed	1	NA	10377781
SE	Sweden	2020-02-07	Deaths	0	NA	10377781
SE	Sweden	2020-02-08	Confirmed	1	NA	10377781
SE	Sweden	2020-02-08	Deaths	0	NA	10377781
SE	Sweden	2020-02-09	Confirmed	1	NA	10377781
SE	Sweden	2020-02-09	Deaths	0	NA	10377781
SE	Sweden	2020-02-10	Confirmed	1	NA	10377781
SE	Sweden	2020-02-10	Deaths	0	NA	10377781
SE	Sweden	2020-02-11	Confirmed	1	NA	10377781
SE	Sweden	2020-02-11	Deaths	0	NA	10377781
SE	Sweden	2020-02-12	Confirmed	1	NA	10377781
SE	Sweden	2020-02-12	Deaths	0	NA	10377781
SE	Sweden	2020-02-13	Confirmed	1	NA	10377781
SE	Sweden	2020-02-13	Deaths	0	NA	10377781
SE	Sweden	2020-02-14	Confirmed	1	NA	10377781
SE	Sweden	2020-02-14	Deaths	0	NA	10377781
SE	Sweden	2020-02-15	Confirmed	1	NA	10377781
SE	Sweden	2020-02-15	Deaths	0	NA	10377781
SE	Sweden	2020-02-16	Confirmed	1	NA	10377781
SE	Sweden	2020-02-16	Deaths	0	NA	10377781
SE	Sweden	2020-02-17	Confirmed	1	NA	10377781
SE	Sweden	2020-02-17	Deaths	0	NA	10377781
SE	Sweden	2020-02-18	Confirmed	1	NA	10377781
SE	Sweden	2020-02-18	Deaths	0	NA	10377781
SE	Sweden	2020-02-19	Confirmed	1	NA	10377781
SE	Sweden	2020-02-19	Deaths	0	NA	10377781
SE	Sweden	2020-02-20	Confirmed	1	NA	10377781
SE	Sweden	2020-02-20	Deaths	0	NA	10377781
SE	Sweden	2020-02-21	Confirmed	1	NA	10377781
SE	Sweden	2020-02-21	Deaths	0	NA	10377781
SE	Sweden	2020-02-22	Confirmed	1	NA	10377781
SE	Sweden	2020-02-22	Deaths	0	NA	10377781
SE	Sweden	2020-02-23	Confirmed	1	NA	10377781
SE	Sweden	2020-02-23	Deaths	0	NA	10377781
SE	Sweden	2020-02-24	Confirmed	1	NA	10377781
SE	Sweden	2020-02-24	Deaths	0	NA	10377781
SE	Sweden	2020-02-25	Confirmed	1	NA	10377781
SE	Sweden	2020-02-25	Deaths	0	NA	10377781
SE	Sweden	2020-02-26	Confirmed	2	NA	10377781
SE	Sweden	2020-02-26	Deaths	0	NA	10377781
SE	Sweden	2020-02-27	Confirmed	3	NA	10377781
SE	Sweden	2020-02-27	Deaths	0	NA	10377781
SE	Sweden	2020-02-28	Confirmed	11	NA	10377781
SE	Sweden	2020-02-28	Deaths	0	NA	10377781
SE	Sweden	2020-02-29	Confirmed	14	NA	10377781
SE	Sweden	2020-02-29	Deaths	0	NA	10377781
SE	Sweden	2020-03-01	Confirmed	14	NA	10377781
SE	Sweden	2020-03-01	Deaths	0	NA	10377781
SE	Sweden	2020-03-02	Confirmed	19	NA	10377781
SE	Sweden	2020-03-02	Deaths	0	NA	10377781
SE	Sweden	2020-03-03	Confirmed	32	NA	10377781
SE	Sweden	2020-03-03	Deaths	0	NA	10377781
SE	Sweden	2020-03-04	Confirmed	62	NA	10377781
SE	Sweden	2020-03-04	Deaths	0	NA	10377781
SE	Sweden	2020-03-05	Confirmed	87	NA	10377781
SE	Sweden	2020-03-05	Deaths	0	NA	10377781
SE	Sweden	2020-03-06	Confirmed	146	NA	10377781
SE	Sweden	2020-03-06	Deaths	0	NA	10377781
SE	Sweden	2020-03-07	Confirmed	179	NA	10377781
SE	Sweden	2020-03-07	Deaths	0	NA	10377781
SE	Sweden	2020-03-08	Confirmed	225	NA	10377781
SE	Sweden	2020-03-08	Deaths	0	NA	10377781
SE	Sweden	2020-03-09	Confirmed	326	NA	10377781
SE	Sweden	2020-03-09	Deaths	0	NA	10377781
SE	Sweden	2020-03-10	Confirmed	424	NA	10377781
SE	Sweden	2020-03-10	Deaths	1	NA	10377781
SE	Sweden	2020-03-11	Confirmed	620	NA	10377781
SE	Sweden	2020-03-11	Deaths	1	NA	10377781
SE	Sweden	2020-03-12	Confirmed	771	NA	10377781
SE	Sweden	2020-03-12	Deaths	2	NA	10377781
SE	Sweden	2020-03-13	Confirmed	923	NA	10377781
SE	Sweden	2020-03-13	Deaths	3	NA	10377781
SE	Sweden	2020-03-14	Confirmed	994	NA	10377781
SE	Sweden	2020-03-14	Deaths	5	NA	10377781
SE	Sweden	2020-03-15	Confirmed	1063	NA	10377781
SE	Sweden	2020-03-15	Deaths	7	NA	10377781
SE	Sweden	2020-03-16	Confirmed	1146	NA	10377781
SE	Sweden	2020-03-16	Deaths	8	NA	10377781
SE	Sweden	2020-03-17	Confirmed	1265	NA	10377781
SE	Sweden	2020-03-17	Deaths	14	NA	10377781
SE	Sweden	2020-03-18	Confirmed	1410	NA	10377781
SE	Sweden	2020-03-18	Deaths	21	NA	10377781
SE	Sweden	2020-03-19	Confirmed	1553	NA	10377781
SE	Sweden	2020-03-19	Deaths	30	NA	10377781
SE	Sweden	2020-03-20	Confirmed	1733	NA	10377781
SE	Sweden	2020-03-20	Deaths	38	NA	10377781
SE	Sweden	2020-03-21	Confirmed	1868	NA	10377781
SE	Sweden	2020-03-21	Deaths	49	NA	10377781
SE	Sweden	2020-03-22	Confirmed	1986	NA	10377781
SE	Sweden	2020-03-22	Deaths	60	NA	10377781
SE	Sweden	2020-03-23	Confirmed	2168	NA	10377781
SE	Sweden	2020-03-23	Deaths	81	NA	10377781
SE	Sweden	2020-03-24	Confirmed	2398	NA	10377781
SE	Sweden	2020-03-24	Deaths	103	NA	10377781
SE	Sweden	2020-03-25	Confirmed	2712	NA	10377781
SE	Sweden	2020-03-25	Deaths	134	NA	10377781
SE	Sweden	2020-03-26	Confirmed	2998	NA	10377781
SE	Sweden	2020-03-26	Deaths	166	NA	10377781
SE	Sweden	2020-03-27	Confirmed	3363	NA	10377781
SE	Sweden	2020-03-27	Deaths	201	NA	10377781
SE	Sweden	2020-03-28	Confirmed	3663	NA	10377781
SE	Sweden	2020-03-28	Deaths	239	NA	10377781
SE	Sweden	2020-03-29	Confirmed	3943	NA	10377781
SE	Sweden	2020-03-29	Deaths	284	NA	10377781
SE	Sweden	2020-03-30	Confirmed	4359	NA	10377781
SE	Sweden	2020-03-30	Deaths	332	NA	10377781
SE	Sweden	2020-03-31	Confirmed	4834	NA	10377781
SE	Sweden	2020-03-31	Deaths	385	NA	10377781
SE	Sweden	2020-04-01	Confirmed	5320	NA	10377781
SE	Sweden	2020-04-01	Deaths	455	NA	10377781
SE	Sweden	2020-04-02	Confirmed	5874	NA	10377781
SE	Sweden	2020-04-02	Deaths	535	NA	10377781
SE	Sweden	2020-04-03	Confirmed	6475	NA	10377781
SE	Sweden	2020-04-03	Deaths	605	NA	10377781
SE	Sweden	2020-04-04	Confirmed	6832	NA	10377781
SE	Sweden	2020-04-04	Deaths	373	NA	10377781
SE	Sweden	2020-04-05	Confirmed	7172	NA	10377781
SE	Sweden	2020-04-05	Deaths	401	NA	10377781
SE	Sweden	2020-04-06	Confirmed	7561	NA	10377781
SE	Sweden	2020-04-06	Deaths	477	NA	10377781
SE	Sweden	2020-04-07	Confirmed	8299	NA	10377781
SE	Sweden	2020-04-07	Deaths	591	NA	10377781
SE	Sweden	2020-04-08	Confirmed	8954	NA	10377781
SE	Sweden	2020-04-08	Deaths	687	NA	10377781
SE	Sweden	2020-04-09	Confirmed	9599	NA	10377781
SE	Sweden	2020-04-09	Deaths	793	NA	10377781
SE	Sweden	2020-04-10	Confirmed	10053	NA	10377781
SE	Sweden	2020-04-10	Deaths	870	NA	10377781
SE	Sweden	2020-04-11	Confirmed	10448	NA	10377781
SE	Sweden	2020-04-11	Deaths	887	NA	10377781
SE	Sweden	2020-04-12	Confirmed	10912	NA	10377781
SE	Sweden	2020-04-12	Deaths	899	NA	10377781
SE	Sweden	2020-04-13	Confirmed	11349	NA	10377781
SE	Sweden	2020-04-13	Deaths	919	NA	10377781
SE	Sweden	2020-04-14	Confirmed	11828	NA	10377781
SE	Sweden	2020-04-14	Deaths	1033	NA	10377781
SE	Sweden	2020-04-15	Confirmed	12432	NA	10377781
SE	Sweden	2020-04-15	Deaths	1203	NA	10377781
SE	Sweden	2020-04-16	Confirmed	13055	NA	10377781
SE	Sweden	2020-04-16	Deaths	1333	NA	10377781
SE	Sweden	2020-04-17	Confirmed	13743	NA	10377781
SE	Sweden	2020-04-17	Deaths	1400	NA	10377781
SE	Sweden	2020-04-18	Confirmed	14275	NA	10377781
SE	Sweden	2020-04-18	Deaths	1511	NA	10377781
SE	Sweden	2020-04-19	Confirmed	14663	NA	10377781
SE	Sweden	2020-04-19	Deaths	1540	NA	10377781
SE	Sweden	2020-04-20	Confirmed	15124	NA	10377781
SE	Sweden	2020-04-20	Deaths	1580	NA	10377781
SE	Sweden	2020-04-21	Confirmed	15831	NA	10377781
SE	Sweden	2020-04-21	Deaths	1765	NA	10377781
SE	Sweden	2020-04-22	Confirmed	16553	NA	10377781
SE	Sweden	2020-04-22	Deaths	1937	NA	10377781
SE	Sweden	2020-04-23	Confirmed	17311	NA	10377781
SE	Sweden	2020-04-23	Deaths	2021	NA	10377781
SE	Sweden	2020-04-24	Confirmed	18090	NA	10377781
SE	Sweden	2020-04-24	Deaths	2152	NA	10377781
SE	Sweden	2020-04-25	Confirmed	18563	NA	10377781
SE	Sweden	2020-04-25	Deaths	2192	NA	10377781
SE	Sweden	2020-04-26	Confirmed	18863	NA	10377781
SE	Sweden	2020-04-26	Deaths	2194	NA	10377781
SE	Sweden	2020-04-27	Confirmed	19426	NA	10377781
SE	Sweden	2020-04-27	Deaths	2274	NA	10377781
SE	Sweden	2020-04-28	Confirmed	20168	NA	10377781
SE	Sweden	2020-04-28	Deaths	2355	NA	10377781
SE	Sweden	2020-04-29	Confirmed	20966	NA	10377781
SE	Sweden	2020-04-29	Deaths	2462	NA	10377781
SE	Sweden	2020-04-30	Confirmed	21601	NA	10377781
SE	Sweden	2020-04-30	Deaths	2586	NA	10377781
SE	Sweden	2020-05-01	Confirmed	22133	NA	10377781
SE	Sweden	2020-05-01	Deaths	2653	NA	10377781
SE	Sweden	2020-05-02	Confirmed	22432	NA	10377781
SE	Sweden	2020-05-02	Deaths	2669	NA	10377781
SE	Sweden	2020-05-03	Confirmed	22693	NA	10377781
SE	Sweden	2020-05-03	Deaths	2679	NA	10377781
SE	Sweden	2020-05-04	Confirmed	23169	NA	10377781
SE	Sweden	2020-05-04	Deaths	2769	NA	10377781
SE	Sweden	2020-05-05	Confirmed	23826	NA	10377781
SE	Sweden	2020-05-05	Deaths	2854	NA	10377781
SE	Sweden	2020-05-06	Confirmed	24572	NA	10377781
SE	Sweden	2020-05-06	Deaths	2941	NA	10377781
SE	Sweden	2020-05-07	Confirmed	25359	NA	10377781
SE	Sweden	2020-05-07	Deaths	3040	NA	10377781
SE	Sweden	2020-05-08	Confirmed	26059	NA	10377781
SE	Sweden	2020-05-08	Deaths	3175	NA	10377781
SE	Sweden	2020-05-09	Confirmed	26568	NA	10377781
SE	Sweden	2020-05-09	Deaths	3220	NA	10377781
SE	Sweden	2020-05-10	Confirmed	26846	NA	10377781
SE	Sweden	2020-05-10	Deaths	3225	NA	10377781
SE	Sweden	2020-05-11	Confirmed	27301	NA	10377781
SE	Sweden	2020-05-11	Deaths	3256	NA	10377781
SE	Sweden	2020-05-12	Confirmed	28055	NA	10377781
SE	Sweden	2020-05-12	Deaths	3313	NA	10377781
SE	Sweden	2020-05-13	Confirmed	28755	NA	10377781
SE	Sweden	2020-05-13	Deaths	3460	NA	10377781
SE	Sweden	2020-05-14	Confirmed	29415	NA	10377781
SE	Sweden	2020-05-14	Deaths	3529	NA	10377781
SE	Sweden	2020-05-15	Confirmed	30103	NA	10377781
SE	Sweden	2020-05-15	Deaths	3646	NA	10377781
SE	Sweden	2020-05-16	Confirmed	30461	NA	10377781
SE	Sweden	2020-05-16	Deaths	3674	NA	10377781
SE	Sweden	2020-05-17	Confirmed	30720	NA	10377781
SE	Sweden	2020-05-17	Deaths	3679	NA	10377781
SE	Sweden	2020-05-18	Confirmed	31151	NA	10377781
SE	Sweden	2020-05-18	Deaths	3698	NA	10377781
SE	Sweden	2020-05-19	Confirmed	31818	NA	10377781
SE	Sweden	2020-05-19	Deaths	3743	NA	10377781
SE	Sweden	2020-05-20	Confirmed	32626	NA	10377781
SE	Sweden	2020-05-20	Deaths	3831	NA	10377781
SE	Sweden	2020-05-21	Confirmed	33236	NA	10377781
SE	Sweden	2020-05-21	Deaths	3871	NA	10377781
SE	Sweden	2020-05-22	Confirmed	33768	NA	10377781
SE	Sweden	2020-05-22	Deaths	3925	NA	10377781
SE	Sweden	2020-05-23	Confirmed	34171	NA	10377781
SE	Sweden	2020-05-23	Deaths	3992	NA	10377781
SE	Sweden	2020-05-24	Confirmed	34381	NA	10377781
SE	Sweden	2020-05-24	Deaths	3998	NA	10377781
SE	Sweden	2020-05-25	Confirmed	34871	NA	10377781
SE	Sweden	2020-05-25	Deaths	4029	NA	10377781
SE	Sweden	2020-05-26	Confirmed	35617	NA	10377781
SE	Sweden	2020-05-26	Deaths	4125	NA	10377781
SE	Sweden	2020-05-27	Confirmed	36417	NA	10377781
SE	Sweden	2020-05-27	Deaths	4220	NA	10377781
SE	Sweden	2020-05-28	Confirmed	37191	NA	10377781
SE	Sweden	2020-05-28	Deaths	4266	NA	10377781
SE	Sweden	2020-05-29	Confirmed	37964	NA	10377781
SE	Sweden	2020-05-29	Deaths	4350	NA	10377781
SE	Sweden	2020-05-30	Confirmed	38396	NA	10377781
SE	Sweden	2020-05-30	Deaths	4395	NA	10377781
SE	Sweden	2020-05-31	Confirmed	38661	NA	10377781
SE	Sweden	2020-05-31	Deaths	4395	NA	10377781
SE	Sweden	2020-06-01	Confirmed	39309	NA	10377781
SE	Sweden	2020-06-01	Deaths	4403	NA	10377781
SE	Sweden	2020-06-02	Confirmed	40210	NA	10377781
SE	Sweden	2020-06-02	Deaths	4468	NA	10377781
SE	Sweden	2020-06-03	Confirmed	41256	NA	10377781
SE	Sweden	2020-06-03	Deaths	4542	NA	10377781
SE	Sweden	2020-06-04	Confirmed	42295	NA	10377781
SE	Sweden	2020-06-04	Deaths	4562	NA	10377781
SE	Sweden	2020-06-05	Confirmed	43441	NA	10377781
SE	Sweden	2020-06-05	Deaths	4639	NA	10377781
SE	Sweden	2020-06-06	Confirmed	44224	NA	10377781
SE	Sweden	2020-06-06	Deaths	4656	NA	10377781
SE	Sweden	2020-06-07	Confirmed	44686	NA	10377781
SE	Sweden	2020-06-07	Deaths	4659	NA	10377781
SE	Sweden	2020-06-08	Confirmed	45363	NA	10377781
SE	Sweden	2020-06-08	Deaths	4694	NA	10377781
SE	Sweden	2020-06-09	Confirmed	46299	NA	10377781
SE	Sweden	2020-06-09	Deaths	4717	NA	10377781
SE	Sweden	2020-06-10	Confirmed	47736	NA	10377781
SE	Sweden	2020-06-10	Deaths	4795	NA	10377781
SE	Sweden	2020-06-11	Confirmed	49030	NA	10377781
SE	Sweden	2020-06-11	Deaths	4814	NA	10377781
SE	Sweden	2020-06-12	Confirmed	50367	NA	10377781
SE	Sweden	2020-06-12	Deaths	4854	NA	10377781
SE	Sweden	2020-06-13	Confirmed	51409	NA	10377781
SE	Sweden	2020-06-13	Deaths	4874	NA	10377781
SE	Sweden	2020-06-14	Confirmed	51827	NA	10377781
SE	Sweden	2020-06-14	Deaths	4874	NA	10377781
SE	Sweden	2020-06-15	Confirmed	52511	NA	10377781
SE	Sweden	2020-06-15	Deaths	4891	NA	10377781
SE	Sweden	2020-06-16	Confirmed	53729	NA	10377781
SE	Sweden	2020-06-16	Deaths	4939	NA	10377781
SE	Sweden	2020-06-17	Confirmed	55186	NA	10377781
SE	Sweden	2020-06-17	Deaths	5041	NA	10377781
SE	Sweden	2020-06-18	Confirmed	56682	NA	10377781
SE	Sweden	2020-06-18	Deaths	5053	NA	10377781
SE	Sweden	2020-06-19	Confirmed	57895	NA	10377781
SE	Sweden	2020-06-19	Deaths	5053	NA	10377781
SE	Sweden	2020-06-20	Confirmed	58597	NA	10377781
SE	Sweden	2020-06-20	Deaths	5053	NA	10377781
SE	Sweden	2020-06-21	Confirmed	58918	NA	10377781
SE	Sweden	2020-06-21	Deaths	5053	NA	10377781
SE	Sweden	2020-06-22	Confirmed	59718	NA	10377781
SE	Sweden	2020-06-22	Deaths	5053	NA	10377781
SE	Sweden	2020-06-23	Confirmed	61030	NA	10377781
SE	Sweden	2020-06-23	Deaths	5161	NA	10377781
SE	Sweden	2020-06-24	Confirmed	62728	NA	10377781
SE	Sweden	2020-06-24	Deaths	5209	NA	10377781
SE	Sweden	2020-06-25	Confirmed	64009	NA	10377781
SE	Sweden	2020-06-25	Deaths	5230	NA	10377781
SE	Sweden	2020-06-26	Confirmed	65212	NA	10377781
SE	Sweden	2020-06-26	Deaths	5280	NA	10377781
SE	Sweden	2020-06-27	Confirmed	65972	NA	10377781
SE	Sweden	2020-06-27	Deaths	5280	NA	10377781
SE	Sweden	2020-06-28	Confirmed	66392	NA	10377781
SE	Sweden	2020-06-28	Deaths	5280	NA	10377781
SE	Sweden	2020-06-29	Confirmed	67119	NA	10377781
SE	Sweden	2020-06-29	Deaths	5280	NA	10377781
SE	Sweden	2020-06-30	Confirmed	67924	NA	10377781
SE	Sweden	2020-06-30	Deaths	5333	NA	10377781
SE	Sweden	2020-07-01	Confirmed	68608	NA	10377781
SE	Sweden	2020-07-01	Deaths	5370	NA	10377781
SE	Sweden	2020-07-02	Confirmed	69297	NA	10377781
SE	Sweden	2020-07-02	Deaths	5411	NA	10377781
SE	Sweden	2020-07-03	Confirmed	69996	NA	10377781
SE	Sweden	2020-07-03	Deaths	5420	NA	10377781
SE	Sweden	2020-07-04	Confirmed	70366	NA	10377781
SE	Sweden	2020-07-04	Deaths	5420	NA	10377781
SE	Sweden	2020-07-05	Confirmed	70681	NA	10377781
SE	Sweden	2020-07-05	Deaths	5420	NA	10377781
SE	Sweden	2020-07-06	Confirmed	70932	NA	10377781
SE	Sweden	2020-07-06	Deaths	5420	NA	10377781
SE	Sweden	2020-07-07	Confirmed	71210	NA	10377781
SE	Sweden	2020-07-07	Deaths	5447	NA	10377781
SE	Sweden	2020-07-08	Confirmed	71747	NA	10377781
SE	Sweden	2020-07-08	Deaths	5482	NA	10377781
SE	Sweden	2020-07-09	Confirmed	72082	NA	10377781
SE	Sweden	2020-07-09	Deaths	5500	NA	10377781
SE	Sweden	2020-07-10	Confirmed	72459	NA	10377781
SE	Sweden	2020-07-10	Deaths	5526	NA	10377781
SE	Sweden	2020-07-11	Confirmed	72773	NA	10377781
SE	Sweden	2020-07-11	Deaths	5526	NA	10377781
SE	Sweden	2020-07-12	Confirmed	72879	NA	10377781
SE	Sweden	2020-07-12	Deaths	5526	NA	10377781
SE	Sweden	2020-07-13	Confirmed	73049	NA	10377781
SE	Sweden	2020-07-13	Deaths	5526	NA	10377781
SE	Sweden	2020-07-14	Confirmed	73364	NA	10377781
SE	Sweden	2020-07-14	Deaths	5545	NA	10377781
SE	Sweden	2020-07-15	Confirmed	73663	NA	10377781
SE	Sweden	2020-07-15	Deaths	5572	NA	10377781
SE	Sweden	2020-07-16	Confirmed	73936	NA	10377781
SE	Sweden	2020-07-16	Deaths	5593	NA	10377781
SE	Sweden	2020-07-17	Confirmed	74235	NA	10377781
SE	Sweden	2020-07-17	Deaths	5619	NA	10377781
SE	Sweden	2020-07-18	Confirmed	74435	NA	10377781
SE	Sweden	2020-07-18	Deaths	5619	NA	10377781
SE	Sweden	2020-07-19	Confirmed	74545	NA	10377781
SE	Sweden	2020-07-19	Deaths	5619	NA	10377781
SE	Sweden	2020-07-20	Confirmed	74676	NA	10377781
SE	Sweden	2020-07-20	Deaths	5619	NA	10377781
SE	Sweden	2020-07-21	Confirmed	74902	NA	10377781
SE	Sweden	2020-07-21	Deaths	5646	NA	10377781
SE	Sweden	2020-07-22	Confirmed	75199	NA	10377781
SE	Sweden	2020-07-22	Deaths	5667	NA	10377781
SE	Sweden	2020-07-23	Confirmed	75419	NA	10377781
SE	Sweden	2020-07-23	Deaths	5676	NA	10377781
SE	Sweden	2020-07-24	Confirmed	75681	NA	10377781
SE	Sweden	2020-07-24	Deaths	5697	NA	10377781
SE	Sweden	2020-07-25	Confirmed	75819	NA	10377781
SE	Sweden	2020-07-25	Deaths	5697	NA	10377781
SE	Sweden	2020-07-26	Confirmed	75861	NA	10377781
SE	Sweden	2020-07-26	Deaths	5697	NA	10377781
SE	Sweden	2020-07-27	Confirmed	75932	NA	10377781
SE	Sweden	2020-07-27	Deaths	5697	NA	10377781
SE	Sweden	2020-07-28	Confirmed	76215	NA	10377781
SE	Sweden	2020-07-28	Deaths	5702	NA	10377781
SE	Sweden	2020-07-29	Confirmed	76516	NA	10377781
SE	Sweden	2020-07-29	Deaths	5730	NA	10377781
SE	Sweden	2020-07-30	Confirmed	76818	NA	10377781
SE	Sweden	2020-07-30	Deaths	5739	NA	10377781
SE	Sweden	2020-07-31	Confirmed	77076	NA	10377781
SE	Sweden	2020-07-31	Deaths	5743	NA	10377781
SE	Sweden	2020-08-01	Confirmed	77379	NA	10377781
SE	Sweden	2020-08-01	Deaths	5743	NA	10377781
SE	Sweden	2020-08-02	Confirmed	77417	NA	10377781
SE	Sweden	2020-08-02	Deaths	5743	NA	10377781
SE	Sweden	2020-08-03	Confirmed	77582	NA	10377781
SE	Sweden	2020-08-03	Deaths	5743	NA	10377781
SE	Sweden	2020-08-04	Confirmed	77916	NA	10377781
SE	Sweden	2020-08-04	Deaths	5747	NA	10377781
SE	Sweden	2020-08-05	Confirmed	78341	NA	10377781
SE	Sweden	2020-08-05	Deaths	5760	NA	10377781
SE	Sweden	2020-08-06	Confirmed	78719	NA	10377781
SE	Sweden	2020-08-06	Deaths	5766	NA	10377781
SE	Sweden	2020-08-07	Confirmed	79099	NA	10377781
SE	Sweden	2020-08-07	Deaths	5763	NA	10377781
SE	Sweden	2020-08-08	Confirmed	79359	NA	10377781
SE	Sweden	2020-08-08	Deaths	5763	NA	10377781
SE	Sweden	2020-08-09	Confirmed	79432	NA	10377781
SE	Sweden	2020-08-09	Deaths	5763	NA	10377781
SE	Sweden	2020-08-10	Confirmed	79628	NA	10377781
SE	Sweden	2020-08-10	Deaths	5763	NA	10377781
SE	Sweden	2020-08-11	Confirmed	80045	NA	10377781
SE	Sweden	2020-08-11	Deaths	5770	NA	10377781
SE	Sweden	2020-08-12	Confirmed	80489	NA	10377781
SE	Sweden	2020-08-12	Deaths	5774	NA	10377781
SE	Sweden	2020-08-13	Confirmed	80851	NA	10377781
SE	Sweden	2020-08-13	Deaths	5776	NA	10377781
SE	Sweden	2020-08-14	Confirmed	81195	NA	10377781
SE	Sweden	2020-08-14	Deaths	5783	NA	10377781
SE	Sweden	2020-08-15	Confirmed	81421	NA	10377781
SE	Sweden	2020-08-15	Deaths	5783	NA	10377781
SE	Sweden	2020-08-16	Confirmed	81484	NA	10377781
SE	Sweden	2020-08-16	Deaths	5783	NA	10377781
SE	Sweden	2020-08-17	Confirmed	81658	NA	10377781
SE	Sweden	2020-08-17	Deaths	5783	NA	10377781
SE	Sweden	2020-08-18	Confirmed	81972	NA	10377781
SE	Sweden	2020-08-18	Deaths	5790	NA	10377781
SE	Sweden	2020-08-19	Confirmed	82323	NA	10377781
SE	Sweden	2020-08-19	Deaths	5802	NA	10377781
SE	Sweden	2020-08-20	Confirmed	82656	NA	10377781
SE	Sweden	2020-08-20	Deaths	5805	NA	10377781
SE	Sweden	2020-08-21	Confirmed	82954	NA	10377781
SE	Sweden	2020-08-21	Deaths	5810	NA	10377781
SE	Sweden	2020-08-22	Confirmed	83114	NA	10377781
SE	Sweden	2020-08-22	Deaths	5810	NA	10377781
SE	Sweden	2020-08-23	Confirmed	83171	NA	10377781
SE	Sweden	2020-08-23	Deaths	5810	NA	10377781
SE	Sweden	2020-08-24	Confirmed	83353	NA	10377781
SE	Sweden	2020-08-24	Deaths	5810	NA	10377781
SE	Sweden	2020-08-25	Confirmed	83578	NA	10377781
SE	Sweden	2020-08-25	Deaths	5814	NA	10377781
SE	Sweden	2020-08-26	Confirmed	83824	NA	10377781
SE	Sweden	2020-08-26	Deaths	5817	NA	10377781
SE	Sweden	2020-08-27	Confirmed	83958	NA	10377781
SE	Sweden	2020-08-27	Deaths	5820	NA	10377781
SE	Sweden	2020-08-28	Confirmed	83958	NA	10377781
